poi_id,lon,lat,x,y,edge_id
690444749,13.467449100000001,52.54666793333333,1843.2887531006709,8546.357925259508,
691513654,13.467348975,52.55051973472222,1845.599587367673,8974.910660012625,
691513661,13.468161092592593,52.55300085555555,1906.5190321602859,9249.699030583724,
691513663,13.472651821052631,52.55188942631579,2208.351774398354,9119.62822228577,
692426485,13.462014,52.54557265,1472.1661189212464,8432.378469192423,
692426488,13.45785815,52.5481867,1196.5862339654705,8729.13456962537,
692426489,13.45824106,52.547388520000005,1220.6515991212218,8639.80397444684,
692426490,13.4555135,52.5467053375,1034.0865787186194,8567.773617090657,
692426491,13.45478838,52.54744314,986.6773219772731,8650.886641631834,
692426526,13.4650555,52.548788725,1686.0088044438162,8785.688170897774,
692426605,13.464595102499999,52.5470872375,1650.7662109580706,8597.10801564157,
692426608,13.461635466666666,52.54536774166667,1446.0132175913895,8410.135131665505,
692426613,13.460705225,52.548803575,1391.0885968767107,8793.623250215314,
692426616,13.463953125,52.5485476,1610.6951264756499,8760.460116907954,
692426617,13.466219839999999,52.54911998,1765.736065527657,8820.852587450296,
692426619,13.46563529,52.54983231,1727.7877124107908,8900.922625249252,
692426620,13.459645810000001,52.549527350000005,1320.9771649206523,8875.656423797831,
692426622,13.457429781481482,52.549455029629634,1170.557608530973,8870.82254587859,
692426624,13.464641073333333,52.550906866666665,1662.923014527827,9021.871829204261,
692426629,13.453347133333333,52.54511193333334,883.3980809099739,8393.697264404036,
692426630,13.458976459999999,52.54645368,1268.2938727874425,8534.763328795321,
692426631,13.456131914285715,52.545985442857145,1074.3048498429125,8486.807640583254,
692426633,13.4545951,52.54863823333333,976.4191102975747,8784.08883514721,
692426641,13.464305633333334,52.54811086666667,1633.5620583372656,8711.376646045595,
696007449,13.458555753125,52.5313715,1203.9366741275298,6857.893112488091,317858480
696007450,13.4595001625,52.532437862500004,1270.526026564883,6975.1288995994255,286508355#3
696007451,13.459761275,52.534402609999994,1292.9001392313512,7193.275099771097,1222716446#1
696007453,13.456980506666666,52.53855214,1114.166023089143,7658.825212021358,
696007454,13.455928,52.53790419375,1041.2459181483719,7588.285682019778,
696007455,13.45383085882353,52.539353229411766,902.4744673884124,7752.49625497777,
696007456,13.4573418,52.53928883636363,1140.4195277709514,7740.2386619169265,
696007457,13.457492118518518,52.53661405185185,1144.2546967960661,7442.524307655171,
696229117,13.455060077499999,52.55367300499999,1019.9357415210688,9343.39503126312,
696321795,13.455955085714285,52.54995305,1071.757851077884,8928.352325833403,
696322769,13.458198478787878,52.55267169090909,1230.320596644422,9227.474758759141,
696326567,13.463571327826088,52.554829430434786,1599.6864368106471,9459.694708294235,
696328505,13.453845433333333,52.55070601818181,930.5186404757551,9015.162435309961,
730937820,13.456694633333333,52.5369923,1091.0686973085976,7485.750368525274,
761338628,13.45429825,52.538224400000004,931.4818915088545,7626.265942262486,
761338631,13.460492799999999,52.535436975,1344.9690310925944,7307.261204818264,4687301#3
823937284,13.464529537499999,52.53108281666667,1608.4458307037712,6817.14771930594,-4687247#4
823937285,13.464599485714286,52.531811475,1614.914467749244,6898.090032080188,4687248#1
