element_type,id,lat,lon,building,type
way,176640054,48.5011859,9.1930719,house,residential
way,176640055,48.5010704,9.1921224,house,residential
way,176640056,48.5016176,9.1914634,house,residential
way,176640057,48.5012578,9.1926288,house,residential
way,176640058,48.5010894,9.1920453,house,residential
way,176640059,48.5016541,9.1915192,house,residential
way,176640060,48.5012909,9.1926898,house,residential
way,176640061,48.5011084,9.1919682,house,residential
way,176640062,48.5016905,9.1915751,house,residential
way,176640063,48.501324,9.1927508,house,residential
way,176640064,48.5017269,9.1916309,house,residential
way,176640065,48.5011598,9.1917982,house,residential
way,176640066,48.5013808,9.1921855,house,residential
way,176640067,48.5011772,9.1917197,house,residential
way,176640068,48.5014139,9.1922466,house,residential
way,176640069,48.5011947,9.1916411,house,residential
way,176640070,48.501447,9.1923076,house,residential
way,176640071,48.5012562,9.1914032,house,residential
way,176640072,48.5015052,9.1918347,house,residential
way,176640073,48.5012888,9.1913373,house,residential
way,176640074,48.5015383,9.1918958,house,residential
way,176640075,48.5013215,9.1912713,house,residential
way,176640076,48.5015714,9.1919568,house,residential
way,176640077,48.5013541,9.1912054,house,residential
way,176640078,48.5008924,9.1928722,house,residential
way,176648797,48.5017397,9.1903296,semidetached_house,residential
way,176648798,48.501784,9.190259,semidetached_house,residential
way,192606604,48.5002043,9.2049044,apartments,residential
way,192606611,48.5003349,9.2049877,apartments,residential
way,195430405,48.5009672,9.2260342,house,residential
way,195430408,48.5007771,9.2263325,residential,residential
way,195984246,48.4886376,9.2190669,apartments,residential
way,195984248,48.4879709,9.2211461,apartments,residential
way,195994199,48.4926939,9.2152509,apartments,residential
way,196366857,48.4878732,9.2016642,residential,residential
way,196915474,48.4916037,9.1826471,detached,residential
way,196915475,48.4898475,9.189601,apartments,residential
way,196915476,48.4888639,9.1894434,house,residential
way,196915478,48.4899735,9.1896435,apartments,residential
way,196915482,48.4870806,9.1904527,house,residential
way,197814213,48.5026325,9.2015194,detached,residential
way,197814217,48.5026739,9.2003703,detached,residential
way,197852693,48.4953191,9.1821154,house,residential
way,199839970,48.5036143,9.1978729,house,residential
way,199839974,48.5036325,9.197946,house,residential
way,199839978,48.5036903,9.1980903,house,residential
way,199839982,48.5037088,9.1981665,house,residential
way,199839985,48.5037194,9.1982481,house,residential
way,199839986,48.5035208,9.1974895,house,residential
way,199839987,48.5037379,9.1983244,house,residential
way,199839998,48.5035395,9.1975647,house,residential
way,199840003,48.5038376,9.1971839,house,residential
way,199840004,48.5038835,9.1973002,house,residential
way,199840007,48.5035583,9.1976399,house,residential
way,199840013,48.5035961,9.1977999,house,residential
way,199846001,48.5022814,9.198638,apartments,residential
way,199846005,48.5018694,9.1989158,apartments,residential
way,199846007,48.5034265,9.2002058,terrace,residential
way,199846008,48.5021661,9.1989026,apartments,residential
way,199846012,48.5019757,9.1990711,apartments,residential
way,200025628,48.5033372,9.1985673,house,residential
way,200025629,48.5033821,9.1985264,house,residential
way,200025630,48.5034313,9.1984939,house,residential
way,200025631,48.5034761,9.198453,house,residential
way,200025632,48.5032139,9.1982961,house,residential
way,200025633,48.5032588,9.1982552,house,residential
way,200025634,48.5033037,9.1982143,house,residential
way,200025635,48.5033547,9.1981874,house,residential
way,200025636,48.5033995,9.1981464,house,residential
way,200025637,48.5031136,9.1980061,house,residential
way,200025638,48.5031585,9.1979651,house,residential
way,200025639,48.5032033,9.1979242,house,residential
way,200025640,48.5032544,9.1978973,house,residential
way,200025641,48.5032992,9.1978564,house,residential
way,200037096,48.50344,9.2007058,apartments,residential
way,200037097,48.5031959,9.1994636,house,residential
way,200037098,48.5027557,9.1998116,house,residential
way,200037099,48.5029321,9.1996097,house,residential
way,200037100,48.5029492,9.1999787,house,residential
way,200037101,48.5032372,9.1998556,house,residential
way,200037102,48.5027759,9.199387,house,residential
way,200037103,48.5033748,9.1992044,house,residential
way,200037104,48.5026302,9.1991814,house,residential
way,200037105,48.5028438,9.1997105,house,residential
way,200037107,48.5026466,9.1995464,house,residential
way,200037108,48.5028609,9.2000795,house,residential
way,200037109,48.5032675,9.1993599,house,residential
way,200037110,48.502495,9.1993251,house,residential
way,200037111,48.5033069,9.199749,house,residential
way,200037114,48.5031601,9.1995154,house,residential
way,200037116,48.5027185,9.1990806,house,residential
way,200037117,48.5034524,9.1996142,house,residential
way,200037118,48.5027347,9.1994453,house,residential
way,200037119,48.5025831,9.199224,house,residential
way,200037121,48.503339,9.1992562,house,residential
way,200037122,48.5025995,9.199589,house,residential
way,200037123,48.5032317,9.1994117,house,residential
way,200037124,48.503272,9.1998023,house,residential
way,200037125,48.5027086,9.1998542,house,residential
way,200037126,48.502885,9.1996523,house,residential
way,200037127,48.5029021,9.2000213,house,residential
way,200037128,48.502823,9.1993445,house,residential
way,200037129,48.5026713,9.1991232,house,residential
way,200037130,48.5034868,9.1995603,house,residential
way,200037131,48.5027967,9.1997531,house,residential
way,200037132,48.5026876,9.1994878,house,residential
way,200037133,48.5028138,9.2001221,house,residential
way,200037134,48.5025421,9.1992825,house,residential
way,200037135,48.5033417,9.1996958,house,residential
way,200037137,48.5033032,9.199308,house,residential
way,200037139,48.5038965,9.2002379,house,residential
way,200037140,48.5035391,9.1991428,house,residential
way,200037141,48.503584,9.1991019,house,residential
way,200037142,48.5036332,9.1990694,house,residential
way,200037143,48.503678,9.1990285,house,residential
way,200037144,48.5034264,9.1988634,house,residential
way,200037145,48.5036368,9.1994375,house,residential
way,200037146,48.5034713,9.1988224,house,residential
way,200037147,48.5036105,9.1988786,house,residential
way,200037148,48.5025231,9.1983855,house,residential
way,200037149,48.5036505,9.1988419,house,residential
way,200037150,48.5024829,9.1983201,house,residential
way,200037151,48.5036071,9.198732,house,residential
way,200037152,48.502671,9.198121,house,residential
way,200037153,48.503652,9.198691,house,residential
way,200037154,48.5026308,9.1980556,house,residential
way,200037155,48.5036968,9.1986501,house,residential
way,200037159,48.5029324,9.2006417,apartments,residential
way,200037160,48.5036817,9.1993966,house,residential
way,200037162,48.5030508,9.200532,apartments,residential
way,200037164,48.5031693,9.2004222,apartments,residential
way,200037165,48.5037295,9.1997282,house,residential
way,200037168,48.5037309,9.1993641,house,residential
way,200037171,48.5037757,9.1993232,house,residential
way,200037172,48.5037743,9.1996873,house,residential
way,200704843,48.5030007,9.2018548,detached,residential
way,200704844,48.5025927,9.2013528,house,residential
way,200704846,48.5025321,9.2014142,house,residential
way,200704847,48.5029935,9.2011043,apartments,residential
way,200704848,48.5031772,9.2015705,house,residential
way,200704849,48.5033106,9.2013514,house,residential
way,200704850,48.5035759,9.2015237,house,residential
way,200704851,48.5035374,9.2013328,house,residential
way,200704852,48.5035897,9.2015964,house,residential
way,200704853,48.5035188,9.2012841,house,residential
way,200704854,48.5036035,9.2016691,house,residential
way,200704855,48.5035001,9.2012353,house,residential
way,200704856,48.5036173,9.2017419,house,residential
way,200704857,48.5034815,9.2011866,house,residential
way,200704858,48.5031602,9.2021567,house,residential
way,200704859,48.5037023,9.2011877,house,residential
way,200704860,48.5037613,9.2013492,house,residential
way,200704861,48.503683,9.2011392,house,residential
way,200704862,48.5037792,9.2014196,house,residential
way,200704863,48.5036636,9.2010907,house,residential
way,200704864,48.5037971,9.2014899,house,residential
way,200704865,48.5036443,9.2010422,house,residential
way,200704866,48.503815,9.2015603,house,residential
way,200704868,48.5038734,9.2010366,house,residential
way,200704870,48.5038541,9.2009883,house,residential
way,200704871,48.5029257,9.2016601,detached,residential
way,200704873,48.5031118,9.2014324,house,residential
way,200704874,48.5038349,9.2009401,house,residential
way,200704876,48.5031445,9.2015015,house,residential
way,200704877,48.5038156,9.2008918,house,residential
way,200704882,48.5032428,9.2021312,house,residential
way,200704892,48.5033679,9.2014939,house,residential
way,200704898,48.5033153,9.2020763,house,residential
way,200704899,48.5033488,9.2014465,house,residential
way,200704900,48.5033878,9.2020213,house,residential
way,200704901,48.5033297,9.2013989,house,residential
way,204646741,48.4882035,9.2100621,apartments,residential
way,208757112,48.4965201,9.2127993,apartments,residential
way,223691304,48.4990963,9.2132709,house,residential
way,223691306,48.4976868,9.2125518,apartments,residential
way,247427872,48.4974513,9.213287,apartments,residential
way,247427873,48.4987751,9.2128445,house,residential
way,247427875,48.4984495,9.2139175,apartments,residential
way,247427876,48.498712,9.2141879,apartments,residential
way,254897503,48.4897863,9.2088877,apartments,residential
way,283609230,48.4887542,9.231518,house,residential
way,291650538,48.501106,9.1863003,detached,residential
way,295734226,48.49211,9.2183079,apartments,residential
way,295804761,48.4973125,9.212765,apartments,residential
way,295804763,48.4975513,9.2124051,apartments,residential
way,295804766,48.4974377,9.2125763,apartments,residential
way,295880447,48.4960744,9.2186796,apartments,residential
way,295885962,48.4929863,9.2170966,apartments,residential
way,295885964,48.4959082,9.2125537,apartments,residential
way,295907950,48.4893822,9.2268488,house,residential
way,295907951,48.4912556,9.2187714,apartments,residential
way,295907952,48.4889432,9.2181127,apartments,residential
way,295907953,48.4926287,9.2216218,apartments,residential
way,295907954,48.489339,9.2269183,house,residential
way,295907955,48.4927018,9.2217677,apartments,residential
way,297621553,48.4939435,9.2095514,apartments,residential
way,297621554,48.4914253,9.2086828,apartments,residential
way,297621555,48.4921906,9.2083679,apartments,residential
way,297621556,48.4911902,9.2089789,house,residential
way,297621557,48.4926801,9.2082815,apartments,residential
way,297621558,48.4928967,9.2082115,apartments,residential
way,297621559,48.4922572,9.2083595,apartments,residential
way,297621560,48.4930957,9.2081328,apartments,residential
way,297621561,48.4931858,9.2081057,apartments,residential
way,297621562,48.4933678,9.2080507,apartments,residential
way,297621563,48.4934456,9.2080263,apartments,residential
way,297621564,48.493445,9.2108638,apartments,residential
way,297621565,48.4935891,9.2109086,apartments,residential
way,297621566,48.4921707,9.2083739,apartments,residential
way,297621567,48.4940851,9.2093935,apartments,residential
way,297621568,48.4941675,9.2095554,apartments,residential
way,297621570,48.4912465,9.2089088,house,residential
way,297649920,48.4891335,9.2143047,apartments,residential
way,298191566,48.5027667,9.2013156,house,residential
way,298191568,48.5028058,9.2013991,house,residential
way,298194834,48.4985317,9.2048724,apartments,residential
way,298202478,48.4966888,9.204851,apartments,residential
way,298202480,48.4968429,9.2047834,apartments,residential
way,298273777,48.4935596,9.2129657,apartments,residential
way,298273782,48.4934825,9.2130759,apartments,residential
way,298273785,48.4946237,9.2111797,apartments,residential
way,298372136,48.4960306,9.2123121,apartments,residential
way,298372138,48.4971752,9.21392,apartments,residential
way,298372139,48.497372,9.2141925,apartments,residential
way,298372142,48.4974851,9.2143491,apartments,residential
way,298372144,48.4975952,9.2145014,apartments,residential
way,298372151,48.4976504,9.2145779,apartments,residential
way,317859071,48.4964736,9.2121824,apartments,residential
way,317859072,48.4968031,9.2124416,apartments,residential
way,317859074,48.4968836,9.2127654,apartments,residential
way,317859075,48.4969459,9.212854,apartments,residential
way,317859076,48.4970155,9.2127425,apartments,residential
way,317908030,48.4937989,9.2086842,apartments,residential
way,317908031,48.4937238,9.2085355,apartments,residential
way,317908032,48.4938244,9.2084209,apartments,residential
way,317908033,48.4937031,9.2084938,apartments,residential
way,317908034,48.4938628,9.2096313,apartments,residential
way,317908035,48.4938315,9.2087504,apartments,residential
way,318005184,48.4913941,9.2086229,apartments,residential
way,318005185,48.491015,9.209462,apartments,residential
way,318005187,48.4931708,9.2105331,apartments,residential
way,318005189,48.4923339,9.2112737,apartments,residential
way,318005193,48.491095,9.2094758,apartments,residential
way,318013030,48.4905222,9.2112249,apartments,residential
way,318013032,48.4906183,9.2110707,apartments,residential
way,318060603,48.4887298,9.2133191,house,residential
way,318092742,48.4904856,9.2135589,apartments,residential
way,318124262,48.4899696,9.2158702,house,residential
way,318124263,48.4899173,9.2158395,house,residential
way,318124264,48.4900283,9.2159042,house,residential
way,318127899,48.4905194,9.2148155,apartments,residential
way,318192753,48.4931407,9.2128615,apartments,residential
way,318192754,48.4930781,9.2129486,house,residential
way,318192755,48.4933383,9.2124233,apartments,residential
way,318192756,48.4932425,9.2125401,apartments,residential
way,318198962,48.4930305,9.2123817,apartments,residential
way,318198966,48.4930738,9.2124761,apartments,residential
way,318198970,48.4931637,9.2115275,apartments,residential
way,318198972,48.4929805,9.2122667,apartments,residential
way,318198974,48.4910363,9.2149147,apartments,residential
way,318227624,48.4926648,9.2134291,house,residential
way,318227628,48.4925132,9.2132476,apartments,residential
way,318227630,48.4924077,9.2132444,apartments,residential
way,318227631,48.4923307,9.213337,apartments,residential
way,318274362,48.4940566,9.2103891,apartments,residential
way,318274363,48.4936608,9.2113654,apartments,residential
way,318459566,48.488899,9.1896515,house,residential
way,318459567,48.4887561,9.1894893,house,residential
way,318459568,48.4890799,9.1894489,house,residential
way,318459569,48.4890682,9.189382,house,residential
way,318459570,48.4890565,9.1893151,house,residential
way,318459571,48.4871831,9.190451,house,residential
way,318459573,48.4870962,9.1902684,house,residential
way,318459574,48.4870955,9.1901769,house,residential
way,318459575,48.48691,9.1900561,house,residential
way,318459576,48.4869102,9.1899687,house,residential
way,318459577,48.4869104,9.1898761,house,residential
way,318459578,48.4868977,9.1897891,house,residential
way,318459579,48.4871325,9.1899914,house,residential
way,318459580,48.4871332,9.1898987,house,residential
way,318459581,48.487134,9.1898078,house,residential
way,318459582,48.4871202,9.1897207,house,residential
way,318459583,48.486785,9.1896229,house,residential
way,318459584,48.4867852,9.1895354,house,residential
way,318459585,48.4867854,9.1894397,house,residential
way,318459586,48.4867714,9.1893457,house,residential
way,318459587,48.48701,9.1895568,house,residential
way,318459588,48.4870096,9.1894693,house,residential
way,318459589,48.4870091,9.1893756,house,residential
way,318459590,48.4869942,9.189284,house,residential
way,326861731,48.5022052,9.1913046,apartments,residential
way,326864081,48.4968108,9.1987186,apartments,residential
way,337474161,48.4992589,9.1914395,apartments,residential
way,337474167,48.5000956,9.1917239,apartments,residential
way,337474177,48.5001494,9.1915288,apartments,residential
way,337474182,48.499329,9.1911849,apartments,residential
way,365440121,48.5035931,9.1863095,detached,residential
way,365601748,48.4918812,9.1856667,house,residential
way,365601753,48.4914449,9.1844928,house,residential
way,365601755,48.4915764,9.1832723,detached,residential
way,366949918,48.4957669,9.2013457,apartments,residential
way,370038561,48.4923623,9.1979219,apartments,residential
way,384652852,48.4870594,9.2148111,apartments,residential
way,384652854,48.4870787,9.214345,apartments,residential
way,384652855,48.4867381,9.2140991,apartments,residential
way,384652856,48.4868406,9.2137015,apartments,residential
way,384652857,48.4872842,9.2138149,apartments,residential
way,384652858,48.4871889,9.2140878,apartments,residential
way,385067679,48.5003924,9.2020611,terrace,residential
way,385067680,48.5004502,9.2020688,terrace,residential
way,385067681,48.5005081,9.2020766,terrace,residential
way,385067682,48.5005659,9.2020843,terrace,residential
way,385067683,48.5006237,9.2020921,terrace,residential
way,385067684,48.5006815,9.2020998,terrace,residential
way,385067685,48.5007394,9.2021076,terrace,residential
way,385067686,48.5007972,9.2021153,terrace,residential
way,385067687,48.500855,9.2021231,terrace,residential
way,385067688,48.5009128,9.2021308,terrace,residential
way,385067689,48.5009847,9.2022695,house,residential
way,386057619,48.4980349,9.2139318,apartments,residential
way,386057620,48.4981205,9.2137751,apartments,residential
way,386057626,48.4982714,9.2142556,apartments,residential
way,386057627,48.4983604,9.2140865,apartments,residential
way,386057629,48.4985132,9.2145578,apartments,residential
way,386057630,48.4986126,9.2143728,apartments,residential
way,393178797,48.4928694,9.1978251,apartments,residential
way,393178798,48.4928468,9.1981484,apartments,residential
way,393178799,48.4880004,9.2299745,house,residential
way,393178800,48.4933224,9.1975094,house,residential
way,393178801,48.4932682,9.1975073,house,residential
way,393178802,48.4932147,9.1975052,house,residential
way,393178803,48.4931592,9.1975031,house,residential
way,393178804,48.4933519,9.1978446,apartments,residential
way,393178805,48.4875822,9.2289436,house,residential
way,393178806,48.487601,9.2290255,house,residential
way,393178807,48.4930497,9.1974985,house,residential
way,393178808,48.4929951,9.1974966,house,residential
way,393178809,48.4929408,9.1974947,house,residential
way,393178810,48.4928855,9.1974928,house,residential
way,393178811,48.4932839,9.1981648,apartments,residential
way,393178812,48.4927757,9.1974883,house,residential
way,393178813,48.4927218,9.1974862,house,residential
way,393178814,48.4926675,9.1974841,house,residential
way,393178815,48.4926122,9.1974819,house,residential
way,393178816,48.4931106,9.1978351,apartments,residential
way,393178817,48.492476,9.1974832,house,residential
way,393178818,48.4924228,9.197498,house,residential
way,393178819,48.4923696,9.1975128,house,residential
way,393178820,48.492315,9.197528,house,residential
way,393178821,48.4930658,9.1981573,apartments,residential
way,407106705,48.4968932,9.2044608,apartments,residential
way,407106706,48.4967739,9.2040302,apartments,residential
way,407106707,48.4963347,9.2043769,apartments,residential
way,407106708,48.4964,9.2044721,apartments,residential
way,407106709,48.4964653,9.2045673,apartments,residential
way,407106710,48.4965213,9.2042717,apartments,residential
way,407106711,48.4965799,9.2044153,apartments,residential
way,409066626,48.5018582,9.182222,apartments,residential
way,409066629,48.4970007,9.1864869,apartments,residential
way,430512260,48.4878952,9.1836093,house,residential
way,430512261,48.4879039,9.1837312,house,residential
way,430512262,48.4879029,9.1832767,house,residential
way,430512263,48.4879332,9.183385,house,residential
way,430512265,48.4884738,9.1838614,house,residential
way,430512266,48.4884738,9.1838614,house,residential
way,470027498,48.4921775,9.2239921,apartments,residential
way,481345031,48.4932164,9.1925618,apartments,residential
way,496387007,48.4924338,9.198504,apartments,residential
way,496387008,48.4923983,9.1982123,apartments,residential
way,503015631,48.5010708,9.2271076,residential,residential
way,503015632,48.5007445,9.2271757,residential,residential
way,503015633,48.5008675,9.226884,residential,residential
way,503015634,48.5006079,9.226681,residential,residential
way,531097776,48.4868344,9.2287563,house,residential
way,531097777,48.4869144,9.2284882,house,residential
way,531097778,48.4869251,9.2281875,house,residential
way,531097779,48.4871225,9.2287121,house,residential
way,531097780,48.4871197,9.2284332,house,residential
way,531097781,48.4871172,9.2281542,house,residential
way,531097782,48.4869153,9.228574,house,residential
way,531097783,48.4869258,9.2282735,house,residential
way,531097784,48.4871235,9.2287988,house,residential
way,531097785,48.4871207,9.2285197,house,residential
way,531097786,48.4871181,9.2282401,house,residential
way,531097787,48.4875084,9.2286238,house,residential
way,531097788,48.4875269,9.2287038,house,residential
way,531097789,48.4874285,9.2282781,house,residential
way,531097790,48.487447,9.2283585,house,residential
way,531097791,48.4875457,9.2287847,house,residential
way,531097792,48.4874659,9.2284403,house,residential
way,531097793,48.4868518,9.2292598,house,residential
way,531097794,48.4870338,9.2291645,house,residential
way,531097795,48.4872156,9.2290692,house,residential
way,531097796,48.4873978,9.2289744,house,residential
way,531097797,48.4867976,9.2292885,house,residential
way,531097798,48.4869793,9.2291932,house,residential
way,531097799,48.4871615,9.2290976,house,residential
way,531097800,48.4873436,9.2290029,house,residential
way,534226249,48.4869477,9.2287549,house,residential
way,534226250,48.4868914,9.228755,house,residential
way,559335849,48.4989968,9.1860697,apartments,residential
way,562995791,48.4888445,9.2112575,apartments,residential
way,653695265,48.4961406,9.2045079,apartments,residential
way,687419820,48.4872929,9.2217545,house,residential
way,688723211,48.4884882,9.2203134,house,residential
way,688723212,48.4884557,9.2202699,house,residential
way,688723213,48.4883622,9.2201322,house,residential
way,688723214,48.4883948,9.2201757,house,residential
way,693440643,48.4888312,9.2274094,apartments,residential
way,693440644,48.4889972,9.227154,apartments,residential
way,693440685,48.4885663,9.2282455,apartments,residential
way,693440686,48.488269,9.2284245,apartments,residential
way,693440691,48.4872019,9.231758,house,residential
way,693440692,48.4872696,9.2316865,house,residential
way,693440693,48.4875844,9.2316138,house,residential
way,693440694,48.4876371,9.2315325,house,residential
way,693440702,48.4876232,9.2305796,house,residential
way,693440703,48.487556,9.2306318,house,residential
way,693440707,48.4881894,9.2326853,house,residential
way,693440708,48.4882149,9.2325908,house,residential
way,711848530,48.5018779,9.1903201,detached,residential
way,712698725,48.4911182,9.2031562,apartments,residential
way,724620917,48.500807,9.1852087,apartments,residential
way,724665409,48.5009828,9.1995571,apartments,residential
way,724665410,48.5014391,9.2001003,apartments,residential
way,724665411,48.5016563,9.1992848,apartments,residential
way,724665412,48.5017227,9.1993937,apartments,residential
way,820145636,48.50346,9.1919011,house,residential
way,820145638,48.5033329,9.1919293,house,residential
way,820145640,48.5032073,9.1919552,house,residential
way,928625308,48.5012454,9.1995939,apartments,residential
way,929878816,48.4868566,9.1874902,apartments,residential
way,941079588,48.498586,9.2183845,apartments,residential
way,944968512,48.4912918,9.2124516,apartments,residential
way,961526919,48.5010128,9.2003654,apartments,residential
way,961526920,48.5008227,9.1999053,apartments,residential
way,961526921,48.5013342,9.1995105,apartments,residential
way,1056186910,48.4993288,9.2046409,apartments,residential
way,1082745169,48.4868616,9.2334778,house,residential
way,1082745170,48.4868496,9.2335681,house,residential
way,1082745172,48.4870346,9.2338879,house,residential
way,1082745173,48.4870273,9.2339794,house,residential
way,1082745174,48.4868046,9.2338799,house,residential
way,1082745175,48.4867975,9.2339718,house,residential
way,1132260932,48.5012368,9.20088,apartments,residential
way,1132260933,48.5014122,9.2007146,apartments,residential
way,1132260934,48.5014204,9.2010631,apartments,residential
way,1132260935,48.5015973,9.2010834,apartments,residential
way,1132260936,48.5015905,9.2014753,apartments,residential
way,1132260937,48.5017552,9.201501,apartments,residential
way,1157384276,48.4952509,9.2180044,apartments,residential
way,1157393837,48.4953774,9.2176511,house,residential
way,1158288380,48.4956549,9.1835399,detached,residential
way,1158288443,48.4977018,9.1830016,apartments,residential
way,1206530468,48.4936207,9.2114146,apartments,residential
way,1280605858,48.4901183,9.2229688,apartments,residential
way,1284593419,48.5022811,9.2009965,apartments,residential
way,1284593420,48.5025646,9.2009424,apartments,residential
way,1284593421,48.5020413,9.2007547,apartments,residential
way,1284593422,48.5019716,9.200623,apartments,residential
way,1284593423,48.5022521,9.2005664,apartments,residential
way,1284593424,48.5021926,9.2004202,apartments,residential
way,1284593425,48.5018359,9.2002997,apartments,residential
way,1297732052,48.5019671,9.1885847,house,residential
way,1304219584,48.5022169,9.1989864,apartments,residential
way,24057401,48.5022169,9.1989864,public,commercial
way,24057401,48.5022169,9.1989864,public,commercial
way,24057401,48.5022169,9.1989864,public,commercial
way,24057401,48.5022169,9.1989864,public,commercial
way,24057401,48.5022169,9.1989864,public,commercial
way,24057401,48.5022169,9.1989864,public,commercial
way,24063764,48.5022169,9.1989864,parking,commercial
way,24063764,48.5022169,9.1989864,parking,commercial
way,24063764,48.5022169,9.1989864,parking,commercial
way,24063764,48.5022169,9.1989864,parking,commercial
way,24063764,48.5022169,9.1989864,parking,commercial
way,24063764,48.5022169,9.1989864,parking,commercial
way,24063764,48.5022169,9.1989864,parking,commercial
way,24063764,48.5022169,9.1989864,parking,commercial
way,24063764,48.5022169,9.1989864,parking,commercial
way,24063764,48.5022169,9.1989864,parking,commercial
way,24063764,48.5022169,9.1989864,parking,commercial
way,24063775,48.5022169,9.1989864,retail,commercial
way,24063775,48.5022169,9.1989864,retail,commercial
way,24063775,48.5022169,9.1989864,retail,commercial
way,24063775,48.5022169,9.1989864,retail,commercial
way,24063775,48.5022169,9.1989864,retail,commercial
way,24063775,48.5022169,9.1989864,retail,commercial
way,24066475,48.5022169,9.1989864,commercial,commercial
way,24066475,48.5022169,9.1989864,commercial,commercial
way,24066475,48.5022169,9.1989864,commercial,commercial
way,24066475,48.5022169,9.1989864,commercial,commercial
way,24066475,48.5022169,9.1989864,commercial,commercial
way,24066475,48.5022169,9.1989864,commercial,commercial
way,24066475,48.5022169,9.1989864,commercial,commercial
way,24066475,48.5022169,9.1989864,commercial,commercial
way,24066475,48.5022169,9.1989864,commercial,commercial
way,25850929,48.5022169,9.1989864,retail,commercial
way,25850929,48.5022169,9.1989864,retail,commercial
way,26071590,48.5022169,9.1989864,yes,commercial
way,26071590,48.5022169,9.1989864,yes,commercial
way,26071590,48.5022169,9.1989864,yes,commercial
way,26071590,48.5022169,9.1989864,yes,commercial
way,26071590,48.5022169,9.1989864,yes,commercial
way,26071590,48.5022169,9.1989864,yes,commercial
way,26071590,48.5022169,9.1989864,yes,commercial
way,26384104,48.5022169,9.1989864,yes,commercial
way,26384104,48.5022169,9.1989864,yes,commercial
way,26384104,48.5022169,9.1989864,yes,commercial
way,26384104,48.5022169,9.1989864,yes,commercial
way,26384104,48.5022169,9.1989864,yes,commercial
way,26384104,48.5022169,9.1989864,yes,commercial
way,26384104,48.5022169,9.1989864,yes,commercial
way,26544319,48.5022169,9.1989864,unknown,commercial
way,26544319,48.5022169,9.1989864,unknown,commercial
way,26544319,48.5022169,9.1989864,unknown,commercial
way,26544319,48.5022169,9.1989864,unknown,commercial
way,30556366,48.5022169,9.1989864,parking,commercial
way,30556366,48.5022169,9.1989864,parking,commercial
way,30556366,48.5022169,9.1989864,parking,commercial
way,30556366,48.5022169,9.1989864,parking,commercial
way,35873958,48.5022169,9.1989864,retail,commercial
way,35873958,48.5022169,9.1989864,retail,commercial
way,35873958,48.5022169,9.1989864,retail,commercial
way,35873958,48.5022169,9.1989864,retail,commercial
way,35873958,48.5022169,9.1989864,retail,commercial
way,35873958,48.5022169,9.1989864,retail,commercial
way,35873958,48.5022169,9.1989864,retail,commercial
way,35873958,48.5022169,9.1989864,retail,commercial
way,35873958,48.5022169,9.1989864,retail,commercial
way,35928642,48.5022169,9.1989864,supermarket,commercial
way,35928642,48.5022169,9.1989864,supermarket,commercial
way,35928642,48.5022169,9.1989864,supermarket,commercial
way,35928642,48.5022169,9.1989864,supermarket,commercial
way,35928642,48.5022169,9.1989864,supermarket,commercial
way,42355227,48.5022169,9.1989864,retail,commercial
way,42355227,48.5022169,9.1989864,retail,commercial
way,42355227,48.5022169,9.1989864,retail,commercial
way,42355227,48.5022169,9.1989864,retail,commercial
way,42355227,48.5022169,9.1989864,retail,commercial
way,42355227,48.5022169,9.1989864,retail,commercial
way,42355227,48.5022169,9.1989864,retail,commercial
way,42687297,48.5022169,9.1989864,supermarket,commercial
way,42687297,48.5022169,9.1989864,supermarket,commercial
way,42687297,48.5022169,9.1989864,supermarket,commercial
way,42687297,48.5022169,9.1989864,supermarket,commercial
way,42687297,48.5022169,9.1989864,supermarket,commercial
way,42687297,48.5022169,9.1989864,supermarket,commercial
way,42687297,48.5022169,9.1989864,supermarket,commercial
way,42687297,48.5022169,9.1989864,supermarket,commercial
way,42687297,48.5022169,9.1989864,supermarket,commercial
way,42687297,48.5022169,9.1989864,supermarket,commercial
way,42687297,48.5022169,9.1989864,supermarket,commercial
way,42687297,48.5022169,9.1989864,supermarket,commercial
way,42687297,48.5022169,9.1989864,supermarket,commercial
way,42687297,48.5022169,9.1989864,supermarket,commercial
way,42687297,48.5022169,9.1989864,supermarket,commercial
way,42687297,48.5022169,9.1989864,supermarket,commercial
way,42687297,48.5022169,9.1989864,supermarket,commercial
way,42769510,48.5022169,9.1989864,yes,commercial
way,42769510,48.5022169,9.1989864,yes,commercial
way,42769510,48.5022169,9.1989864,yes,commercial
way,42769510,48.5022169,9.1989864,yes,commercial
way,42769510,48.5022169,9.1989864,yes,commercial
way,47702441,48.5022169,9.1989864,retail,commercial
way,47702441,48.5022169,9.1989864,retail,commercial
way,47702441,48.5022169,9.1989864,retail,commercial
way,47702441,48.5022169,9.1989864,retail,commercial
way,47702441,48.5022169,9.1989864,retail,commercial
way,47702441,48.5022169,9.1989864,retail,commercial
way,47702441,48.5022169,9.1989864,retail,commercial
way,47893580,48.5022169,9.1989864,yes,commercial
way,47893580,48.5022169,9.1989864,yes,commercial
way,47893580,48.5022169,9.1989864,yes,commercial
way,47920650,48.5022169,9.1989864,unknown,commercial
way,47920650,48.5022169,9.1989864,unknown,commercial
way,47920650,48.5022169,9.1989864,unknown,commercial
way,47920650,48.5022169,9.1989864,unknown,commercial
way,47920650,48.5022169,9.1989864,unknown,commercial
way,47920650,48.5022169,9.1989864,unknown,commercial
