time,vehicle_id,soc_percent,is_charging,station_id
28700.0,person15,34.9236,False,
28700.0,person33,46.815075,False,
28800.0,person50,51.1097625,False,
28800.0,person42,35.6118125,False,
28800.0,person9,57.761275,False,
28800.0,person6,55.470925,False,
28800.0,person41,44.062325,False,
28800.0,person29,60.467275,False,
28800.0,person34,73.519075,False,
28800.0,person35,41.1071125,False,
28800.0,person8,49.5049875,False,
28800.0,person28,73.7964875,False,
28800.0,person18,33.4482,False,
28800.0,person2,41.56935000000001,False,
28800.0,person45,38.179675,False,
28800.0,person49,44.3476375,False,
28800.0,person15,34.9236,False,
28800.0,person33,46.815075,False,
28900.0,person50,51.1097625,False,
28900.0,person42,35.6118125,False,
28900.0,person9,57.761275,False,
28900.0,person38,46.2934,False,
28900.0,person6,55.470925,False,
28900.0,person41,44.062325,False,
28900.0,person29,60.467275,False,
28900.0,person34,73.519075,False,
28900.0,person35,41.1071125,False,
28900.0,person8,49.5049875,False,
28900.0,person28,73.7964875,False,
28900.0,person18,33.4482,False,
28900.0,person2,41.56935000000001,False,
28900.0,person45,38.179675,False,
28900.0,person49,44.3476375,False,
28900.0,person15,34.9236,False,
28900.0,person33,46.815075,False,
29000.0,person50,51.1097625,False,
29000.0,person42,35.6118125,False,
29000.0,person9,57.761275,False,
29000.0,person38,38.8242375,False,CS_541295978#1_0
29000.0,person6,55.470925,False,
29000.0,person41,44.062325,False,
29000.0,person29,60.467275,False,
29000.0,person34,73.519075,False,
29000.0,person35,41.1071125,False,
29000.0,person8,49.5049875,False,
29000.0,person28,73.7964875,False,
29000.0,person18,33.4482,False,
29000.0,person2,41.56935000000001,False,
29000.0,person45,38.179675,False,
29000.0,person49,44.3476375,False,
29000.0,person15,34.9236,False,
29000.0,person33,46.815075,False,
29100.0,person50,51.1097625,False,
29100.0,person42,35.6118125,False,
29100.0,person9,57.761275,False,
29100.0,person38,38.8059625,False,CS_541295978#1_0
29100.0,person6,55.470925,False,
29100.0,person41,44.062325,False,
29100.0,person29,60.467275,False,
29100.0,person34,73.519075,False,
29100.0,person35,41.1071125,False,
29100.0,person8,49.5049875,False,
29100.0,person28,73.7964875,False,
29100.0,person18,33.4482,False,
29100.0,person2,41.56935000000001,False,
29100.0,person45,38.179675,False,
29100.0,person49,44.3476375,False,
29100.0,person15,34.9236,False,
29100.0,person33,46.815075,False,
29170.0,person38,39.261925,True,CS_541295978#1_0
29200.0,person28,73.7964875,False,
29200.0,person15,34.9236,False,
29200.0,person9,57.761275,False,
29200.0,person6,55.470925,False,
29200.0,person29,60.467275,False,
29200.0,person45,38.179675,False,
29200.0,person42,35.6118125,False,
29200.0,person38,40.8189375,True,CS_541295978#1_0
29200.0,person41,44.062325,False,
29200.0,person35,41.1071125,False,
29200.0,person8,49.5049875,False,
29200.0,person31,40.4153,False,
29200.0,person49,44.3476375,False,
29200.0,person50,51.1097625,False,
29200.0,person44,44.715275,False,
29200.0,person34,73.519075,False,
29200.0,person18,33.4482,False,
29200.0,person2,41.56935000000001,False,
29200.0,person33,46.815075,False,
29220.0,person31,38.72045,True,CS_492340367#1_0
29230.0,person31,38.718625,False,CS_492340367#1_0
29260.0,person44,37.2015375,True,CS_437325054#0_0
29270.0,person44,37.1997125,False,CS_437325054#0_0
29300.0,person28,73.7964875,False,
29300.0,person15,34.9236,False,
29300.0,person9,57.761275,False,
29300.0,person6,55.470925,False,
29300.0,person29,60.467275,False,
29300.0,person37,46.2742375,False,
29300.0,person45,38.179675,False,
29300.0,person42,35.6118125,False,
29300.0,person38,46.00899999999999,True,CS_541295978#1_0
29300.0,person41,44.062325,False,
29300.0,person35,41.1071125,False,
29300.0,person8,49.5049875,False,
29300.0,person31,38.7058375,False,CS_492340367#1_0
29300.0,person49,44.3476375,False,
29300.0,person50,51.1097625,False,
29300.0,person44,37.194225,False,CS_437325054#0_0
29300.0,person34,73.519075,False,
29300.0,person18,33.4482,False,
29300.0,person2,41.56935000000001,False,
29300.0,person33,46.815075,False,
29350.0,person37,38.3476,True,CS_437325054#0_1
29360.0,person37,38.345775,False,CS_437325054#0_1
29400.0,person28,73.7964875,False,
29400.0,person15,34.9236,False,
29400.0,person9,57.761275,False,
29400.0,person6,55.470925,False,
29400.0,person29,60.467275,False,
29400.0,person37,38.3384625,False,CS_437325054#0_1
29400.0,person45,38.179675,False,
29400.0,person42,35.6118125,False,
29400.0,person38,51.19905,True,CS_541295978#1_0
29400.0,person41,44.062325,False,
29400.0,person35,41.1071125,False,
29400.0,person8,49.5049875,False,
29400.0,person31,38.6875625,False,CS_492340367#1_0
29400.0,person49,44.3476375,False,
29400.0,person50,51.1097625,False,
29400.0,person44,37.17595,False,CS_437325054#0_0
29400.0,person34,73.519075,False,
29400.0,person18,33.4482,False,
29400.0,person2,41.56935000000001,False,
29400.0,person33,46.815075,False,
29420.0,person31,38.84015,True,CS_492340367#1_0
29460.0,person44,37.4254,True,CS_437325054#0_0
29500.0,person28,73.7964875,False,
29500.0,person15,34.9236,False,
29500.0,person9,57.761275,False,
29500.0,person6,55.470925,False,
29500.0,person29,60.467275,False,
29500.0,person37,38.3201875,False,CS_437325054#0_1
29500.0,person45,38.179675,False,
29500.0,person42,35.6118125,False,
29500.0,person38,56.3891125,True,CS_541295978#1_0
29500.0,person41,44.062325,False,
29500.0,person35,41.1071125,False,
29500.0,person8,49.5049875,False,
29500.0,person31,42.9922,True,CS_492340367#1_0
29500.0,person49,44.3476375,False,
29500.0,person50,51.1097625,False,
29500.0,person44,39.501425,True,CS_437325054#0_0
29500.0,person34,73.519075,False,
29500.0,person18,33.4482,False,
29500.0,person2,41.56935000000001,False,
29500.0,person33,46.815075,False,
29550.0,person37,38.6756375,True,CS_437325054#0_1
29600.0,person28,73.7964875,False,
29600.0,person15,34.9236,False,
29600.0,person9,57.761275,False,
29600.0,person6,55.470925,False,
29600.0,person29,60.467275,False,
29600.0,person37,41.2706625,True,CS_437325054#0_1
29600.0,person45,38.179675,False,
29600.0,person42,35.6118125,False,
29600.0,person38,61.579175,True,CS_541295978#1_0
29600.0,person41,44.062325,False,
29600.0,person35,41.1071125,False,
29600.0,person8,49.5049875,False,
29600.0,person31,48.1822625,True,CS_492340367#1_0
29600.0,person49,44.3476375,False,
29600.0,person50,51.1097625,False,
29600.0,person44,44.6914875,True,CS_437325054#0_0
29600.0,person34,73.519075,False,
29600.0,person18,33.4482,False,
29600.0,person2,41.56935000000001,False,
